2025-07-27 22:29:19.137 [main] INFO  [8ea70baf-3d6a-4e14-864e-068c4294731b] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.381 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.382 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.383 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-07-27 23:34:38.384 [main] INFO  [2e0ef1b3-d801-459d-8398-cf242550f6ff] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
