2025-06-27 00:17:35.875 [main] INFO  [2e82fa06-465c-4036-849d-e215258c0168] d.m.r.core.engine.config.RulesEngine - Configuration [RulesEngine]: Initialized with configuration: RulesEngineConfiguration
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.216 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.217 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.218 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.219 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.220 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Rule 'Check' evaluated to true in 0.00ms
2025-06-27 00:18:23.221 [main] INFO  [4a4414b9-e884-44ab-a3e2-8811bd88d78c] d.m.r.core.engine.config.RulesEngine - Starting evaluation of rule: Check
